Tổng thời gian: 2582.35 giây
Trung bình CER: 0.0465
Trung bình WER: 0.2866
Chi tiết từng ảnh:
Ảnh 1: Thời gian 2.701s, CER 0.0438, WER 0.2579
Ảnh 47: Thời gian 2.422s, CER 0.0454, WER 0.2905
Ảnh 48: Thời gian 2.436s, CER 0.0493, WER 0.3095
Ảnh 49: Thời gian 2.468s, CER 0.0503, WER 0.3011
Ảnh 50: Thời gian 2.419s, CER 0.0517, WER 0.2998
Ảnh 51: Thời gian 2.432s, CER 0.0462, WER 0.2874
Ảnh 52: Thời gian 2.433s, CER 0.0471, WER 0.2810
Ảnh 53: Thời gian 2.419s, CER 0.0477, WER 0.2831
Ảnh 54: Thời gian 2.478s, CER 0.0476, WER 0.2783
Ảnh 55: Thời gian 2.377s, CER 0.0439, WER 0.2763
Ảnh 56: Thời gian 2.449s, CER 0.0476, WER 0.3029
Ảnh 57: Thời gian 2.478s, CER 0.0465, WER 0.2795
Ảnh 58: Thời gian 2.423s, CER 0.0484, WER 0.2944
Ảnh 59: Thời gian 2.419s, CER 0.0405, WER 0.2650
Ảnh 60: Thời gian 2.424s, CER 0.0490, WER 0.2986
Ảnh 61: Thời gian 2.404s, CER 0.0431, WER 0.2688
Ảnh 62: Thời gian 2.381s, CER 0.0422, WER 0.2627
Ảnh 63: Thời gian 2.390s, CER 0.0427, WER 0.2690
Ảnh 64: Thời gian 2.486s, CER 0.0439, WER 0.2664
Ảnh 65: Thời gian 2.441s, CER 0.0518, WER 0.3273
Ảnh 66: Thời gian 2.383s, CER 0.0416, WER 0.2552
Ảnh 67: Thời gian 2.434s, CER 0.0424, WER 0.2668
Ảnh 68: Thời gian 2.425s, CER 0.0462, WER 0.2635
Ảnh 69: Thời gian 2.375s, CER 0.0477, WER 0.3028
Ảnh 70: Thời gian 2.377s, CER 0.0455, WER 0.2870
Ảnh 71: Thời gian 2.369s, CER 0.0419, WER 0.2676
Ảnh 72: Thời gian 2.462s, CER 0.0509, WER 0.3213
Ảnh 73: Thời gian 2.488s, CER 0.0475, WER 0.3034
Ảnh 74: Thời gian 2.462s, CER 0.0442, WER 0.2742
Ảnh 75: Thời gian 2.433s, CER 0.0464, WER 0.2723
Ảnh 76: Thời gian 2.463s, CER 0.0455, WER 0.2655
Ảnh 77: Thời gian 2.391s, CER 0.0489, WER 0.2965
Ảnh 78: Thời gian 2.398s, CER 0.0514, WER 0.3019
Ảnh 79: Thời gian 2.407s, CER 0.0460, WER 0.2814
Ảnh 80: Thời gian 2.464s, CER 0.0472, WER 0.2863
Ảnh 81: Thời gian 2.409s, CER 0.0501, WER 0.3056
Ảnh 82: Thời gian 2.457s, CER 0.0516, WER 0.3177
Ảnh 83: Thời gian 2.477s, CER 0.0521, WER 0.2890
Ảnh 84: Thời gian 2.422s, CER 0.0479, WER 0.2867
Ảnh 85: Thời gian 2.440s, CER 0.0540, WER 0.3229
Ảnh 86: Thời gian 2.397s, CER 0.0503, WER 0.3005
Ảnh 87: Thời gian 2.457s, CER 0.0408, WER 0.2598
Ảnh 88: Thời gian 2.367s, CER 0.0507, WER 0.3070
Ảnh 89: Thời gian 2.445s, CER 0.0529, WER 0.3244
Ảnh 90: Thời gian 2.356s, CER 0.0461, WER 0.2840
Ảnh 91: Thời gian 2.445s, CER 0.0421, WER 0.2707
Ảnh 92: Thời gian 2.448s, CER 0.0510, WER 0.3146
Ảnh 93: Thời gian 2.576s, CER 0.0415, WER 0.2679
Ảnh 94: Thời gian 2.327s, CER 0.0451, WER 0.3158
Ảnh 95: Thời gian 2.399s, CER 0.0480, WER 0.3030
Ảnh 96: Thời gian 3.053s, CER 0.0487, WER 0.2989
Ảnh 97: Thời gian 3.154s, CER 0.0511, WER 0.3066
Ảnh 98: Thời gian 2.882s, CER 0.0464, WER 0.2908
Ảnh 99: Thời gian 2.617s, CER 0.0499, WER 0.3025
Ảnh 100: Thời gian 2.614s, CER 0.0506, WER 0.3164
Ảnh 101: Thời gian 2.544s, CER 0.0512, WER 0.3009
Ảnh 102: Thời gian 2.553s, CER 0.0469, WER 0.3018
Ảnh 103: Thời gian 2.488s, CER 0.0494, WER 0.2944
Ảnh 104: Thời gian 2.381s, CER 0.0487, WER 0.3165
Ảnh 105: Thời gian 2.378s, CER 0.0511, WER 0.2973
Ảnh 106: Thời gian 2.396s, CER 0.0428, WER 0.2623
Ảnh 107: Thời gian 2.650s, CER 0.0492, WER 0.3159
Ảnh 108: Thời gian 2.517s, CER 0.0394, WER 0.2318
Ảnh 109: Thời gian 2.359s, CER 0.0459, WER 0.2780
Ảnh 110: Thời gian 2.387s, CER 0.0470, WER 0.2965
Ảnh 111: Thời gian 2.416s, CER 0.0493, WER 0.3135
Ảnh 112: Thời gian 2.362s, CER 0.0439, WER 0.2802
Ảnh 113: Thời gian 2.385s, CER 0.0468, WER 0.2774
Ảnh 114: Thời gian 2.444s, CER 0.0488, WER 0.2844
Ảnh 115: Thời gian 2.712s, CER 0.0464, WER 0.2831
Ảnh 116: Thời gian 3.008s, CER 0.0466, WER 0.2819
Ảnh 117: Thời gian 2.531s, CER 0.0432, WER 0.2632
Ảnh 118: Thời gian 2.437s, CER 0.0423, WER 0.2461
Ảnh 119: Thời gian 2.468s, CER 0.0438, WER 0.2593
Ảnh 120: Thời gian 2.398s, CER 0.0446, WER 0.2838
Ảnh 121: Thời gian 2.459s, CER 0.0517, WER 0.3257
Ảnh 122: Thời gian 2.443s, CER 0.0494, WER 0.2967
Ảnh 123: Thời gian 2.369s, CER 0.0429, WER 0.2673
Ảnh 124: Thời gian 2.445s, CER 0.0456, WER 0.2919
Ảnh 125: Thời gian 2.412s, CER 0.0368, WER 0.2380
Ảnh 126: Thời gian 2.399s, CER 0.0540, WER 0.3188
Ảnh 127: Thời gian 2.388s, CER 0.0507, WER 0.3052
Ảnh 128: Thời gian 2.439s, CER 0.0468, WER 0.2825
Ảnh 129: Thời gian 2.452s, CER 0.0419, WER 0.2635
Ảnh 130: Thời gian 2.404s, CER 0.0494, WER 0.2941
Ảnh 131: Thời gian 2.486s, CER 0.0472, WER 0.2792
Ảnh 132: Thời gian 2.416s, CER 0.0505, WER 0.3110
Ảnh 133: Thời gian 2.421s, CER 0.0459, WER 0.2899
Ảnh 134: Thời gian 2.414s, CER 0.0454, WER 0.2588
Ảnh 135: Thời gian 2.462s, CER 0.0447, WER 0.2860
Ảnh 136: Thời gian 2.480s, CER 0.0489, WER 0.2822
Ảnh 137: Thời gian 2.419s, CER 0.0475, WER 0.2729
Ảnh 138: Thời gian 2.400s, CER 0.0460, WER 0.2847
Ảnh 139: Thời gian 2.490s, CER 0.0439, WER 0.2851
Ảnh 140: Thời gian 2.428s, CER 0.0428, WER 0.2748
Ảnh 141: Thời gian 2.388s, CER 0.0484, WER 0.2944
Ảnh 142: Thời gian 2.444s, CER 0.0486, WER 0.3021
Ảnh 143: Thời gian 2.392s, CER 0.0514, WER 0.2941
Ảnh 144: Thời gian 2.430s, CER 0.0373, WER 0.2286
Ảnh 145: Thời gian 2.362s, CER 0.0508, WER 0.2960
Ảnh 146: Thời gian 2.420s, CER 0.0357, WER 0.2230
Ảnh 147: Thời gian 2.403s, CER 0.0491, WER 0.2913
Ảnh 148: Thời gian 2.469s, CER 0.0424, WER 0.2705
Ảnh 149: Thời gian 2.429s, CER 0.0488, WER 0.3122
Ảnh 150: Thời gian 2.404s, CER 0.0436, WER 0.2702
Ảnh 151: Thời gian 2.407s, CER 0.0447, WER 0.2769
Ảnh 152: Thời gian 2.446s, CER 0.0438, WER 0.2705
Ảnh 153: Thời gian 2.442s, CER 0.0475, WER 0.2886
Ảnh 154: Thời gian 2.402s, CER 0.0429, WER 0.2729
Ảnh 155: Thời gian 2.457s, CER 0.0454, WER 0.2825
Ảnh 156: Thời gian 2.407s, CER 0.0439, WER 0.2638
Ảnh 157: Thời gian 2.396s, CER 0.0406, WER 0.2748
Ảnh 158: Thời gian 2.447s, CER 0.0376, WER 0.2449
Ảnh 159: Thời gian 2.401s, CER 0.0475, WER 0.2765
Ảnh 160: Thời gian 2.439s, CER 0.0423, WER 0.2700
Ảnh 161: Thời gian 2.377s, CER 0.0475, WER 0.3034
Ảnh 162: Thời gian 2.502s, CER 0.0511, WER 0.3086
Ảnh 163: Thời gian 2.441s, CER 0.0449, WER 0.2838
Ảnh 164: Thời gian 2.436s, CER 0.0495, WER 0.2988
Ảnh 165: Thời gian 2.372s, CER 0.0496, WER 0.3037
Ảnh 166: Thời gian 2.323s, CER 0.0456, WER 0.2857
Ảnh 167: Thời gian 2.420s, CER 0.0445, WER 0.2804
Ảnh 168: Thời gian 2.470s, CER 0.0402, WER 0.2610
Ảnh 169: Thời gian 2.526s, CER 0.0541, WER 0.3318
Ảnh 170: Thời gian 2.523s, CER 0.0482, WER 0.2769
Ảnh 171: Thời gian 2.410s, CER 0.0511, WER 0.2889
Ảnh 172: Thời gian 2.451s, CER 0.0449, WER 0.2828
Ảnh 173: Thời gian 2.356s, CER 0.0475, WER 0.2840
Ảnh 174: Thời gian 2.344s, CER 0.0406, WER 0.2540
Ảnh 175: Thời gian 2.470s, CER 0.0448, WER 0.2746
Ảnh 176: Thời gian 2.415s, CER 0.0441, WER 0.2757
Ảnh 177: Thời gian 2.396s, CER 0.0430, WER 0.2703
Ảnh 178: Thời gian 2.459s, CER 0.0505, WER 0.3159
Ảnh 179: Thời gian 2.355s, CER 0.0490, WER 0.3029
Ảnh 180: Thời gian 2.418s, CER 0.0443, WER 0.2777
Ảnh 181: Thời gian 2.387s, CER 0.0460, WER 0.2767
Ảnh 182: Thời gian 2.400s, CER 0.0514, WER 0.3219
Ảnh 183: Thời gian 2.428s, CER 0.0490, WER 0.3185
Ảnh 184: Thời gian 2.453s, CER 0.0447, WER 0.2805
Ảnh 185: Thời gian 2.414s, CER 0.0501, WER 0.3059
Ảnh 186: Thời gian 2.405s, CER 0.0515, WER 0.3257
Ảnh 187: Thời gian 2.446s, CER 0.0453, WER 0.2805
Ảnh 188: Thời gian 2.438s, CER 0.0479, WER 0.2982
Ảnh 189: Thời gian 2.402s, CER 0.0558, WER 0.3218
Ảnh 190: Thời gian 2.438s, CER 0.0454, WER 0.2938
Ảnh 191: Thời gian 2.469s, CER 0.0480, WER 0.2981
Ảnh 192: Thời gian 2.451s, CER 0.0408, WER 0.2719
Ảnh 193: Thời gian 2.814s, CER 0.0419, WER 0.2665
Ảnh 194: Thời gian 3.409s, CER 0.0485, WER 0.3005
Ảnh 195: Thời gian 2.651s, CER 0.0457, WER 0.2944
Ảnh 196: Thời gian 2.462s, CER 0.0478, WER 0.2729
Ảnh 197: Thời gian 2.430s, CER 0.0444, WER 0.2723
Ảnh 198: Thời gian 2.400s, CER 0.0462, WER 0.3096
Ảnh 199: Thời gian 2.410s, CER 0.0415, WER 0.2700
Ảnh 200: Thời gian 2.509s, CER 0.0472, WER 0.2883
Ảnh 201: Thời gian 2.487s, CER 0.0456, WER 0.2933
Ảnh 202: Thời gian 2.442s, CER 0.0487, WER 0.3034
Ảnh 203: Thời gian 2.461s, CER 0.0441, WER 0.2744
Ảnh 204: Thời gian 2.446s, CER 0.0465, WER 0.2886
Ảnh 205: Thời gian 2.416s, CER 0.0448, WER 0.2661
Ảnh 206: Thời gian 2.450s, CER 0.0451, WER 0.2779
Ảnh 207: Thời gian 2.455s, CER 0.0510, WER 0.3073
Ảnh 208: Thời gian 2.449s, CER 0.0435, WER 0.2725
Ảnh 209: Thời gian 2.400s, CER 0.0373, WER 0.2345
Ảnh 210: Thời gian 2.398s, CER 0.0436, WER 0.2906
Ảnh 211: Thời gian 2.364s, CER 0.0478, WER 0.2933
Ảnh 212: Thời gian 2.372s, CER 0.0453, WER 0.2883
Ảnh 213: Thời gian 2.618s, CER 0.0493, WER 0.3030
Ảnh 214: Thời gian 2.860s, CER 0.0491, WER 0.3170
Ảnh 215: Thời gian 2.918s, CER 0.0477, WER 0.2864
Ảnh 216: Thời gian 2.824s, CER 0.0453, WER 0.2805
Ảnh 217: Thời gian 2.640s, CER 0.0500, WER 0.3016
Ảnh 218: Thời gian 2.385s, CER 0.0474, WER 0.2972
Ảnh 219: Thời gian 2.410s, CER 0.0428, WER 0.2540
Ảnh 220: Thời gian 2.459s, CER 0.0489, WER 0.2870
Ảnh 221: Thời gian 2.402s, CER 0.0538, WER 0.3170
Ảnh 222: Thời gian 2.451s, CER 0.0448, WER 0.2867
Ảnh 223: Thời gian 2.479s, CER 0.0447, WER 0.2621
Ảnh 224: Thời gian 2.379s, CER 0.0447, WER 0.2661
Ảnh 225: Thời gian 2.433s, CER 0.0427, WER 0.2623
Ảnh 226: Thời gian 2.369s, CER 0.0491, WER 0.2993
Ảnh 227: Thời gian 2.467s, CER 0.0499, WER 0.2991
Ảnh 228: Thời gian 2.449s, CER 0.0443, WER 0.2792
Ảnh 229: Thời gian 2.417s, CER 0.0420, WER 0.2734
Ảnh 230: Thời gian 2.343s, CER 0.0484, WER 0.2900
Ảnh 231: Thời gian 2.422s, CER 0.0487, WER 0.2880
Ảnh 232: Thời gian 2.381s, CER 0.0424, WER 0.2654
Ảnh 233: Thời gian 2.421s, CER 0.0492, WER 0.3080
Ảnh 234: Thời gian 2.392s, CER 0.0459, WER 0.2879
Ảnh 235: Thời gian 2.408s, CER 0.0478, WER 0.2810
Ảnh 236: Thời gian 2.408s, CER 0.0409, WER 0.2569
Ảnh 237: Thời gian 2.389s, CER 0.0461, WER 0.2860
Ảnh 238: Thời gian 2.376s, CER 0.0398, WER 0.2432
Ảnh 239: Thời gian 2.440s, CER 0.0417, WER 0.2545
Ảnh 240: Thời gian 2.407s, CER 0.0421, WER 0.2644
Ảnh 241: Thời gian 2.432s, CER 0.0522, WER 0.3101
Ảnh 242: Thời gian 2.494s, CER 0.0570, WER 0.3333
Ảnh 243: Thời gian 2.435s, CER 0.0455, WER 0.2929
Ảnh 244: Thời gian 2.440s, CER 0.0417, WER 0.2573
Ảnh 245: Thời gian 2.352s, CER 0.0472, WER 0.2926
Ảnh 246: Thời gian 2.466s, CER 0.0419, WER 0.2683
Ảnh 247: Thời gian 2.346s, CER 0.0469, WER 0.2934
Ảnh 248: Thời gian 2.418s, CER 0.0407, WER 0.2517
Ảnh 249: Thời gian 2.426s, CER 0.0448, WER 0.2780
Ảnh 250: Thời gian 2.367s, CER 0.0457, WER 0.2679
Ảnh 251: Thời gian 2.412s, CER 0.0420, WER 0.2477
Ảnh 252: Thời gian 2.393s, CER 0.0432, WER 0.2624
Ảnh 253: Thời gian 2.364s, CER 0.0391, WER 0.2327
Ảnh 254: Thời gian 2.370s, CER 0.0488, WER 0.2830
Ảnh 255: Thời gian 2.395s, CER 0.0485, WER 0.3154
Ảnh 256: Thời gian 2.414s, CER 0.0457, WER 0.2803
Ảnh 257: Thời gian 2.460s, CER 0.0495, WER 0.3018
Ảnh 258: Thời gian 2.464s, CER 0.0445, WER 0.2630
Ảnh 259: Thời gian 2.309s, CER 0.0474, WER 0.2974
Ảnh 260: Thời gian 2.444s, CER 0.0467, WER 0.2927
Ảnh 261: Thời gian 2.409s, CER 0.0444, WER 0.2700
Ảnh 262: Thời gian 2.413s, CER 0.0477, WER 0.2974
Ảnh 263: Thời gian 2.417s, CER 0.0416, WER 0.2588
Ảnh 264: Thời gian 2.398s, CER 0.0422, WER 0.2664
Ảnh 265: Thời gian 2.381s, CER 0.0474, WER 0.2857
Ảnh 266: Thời gian 2.379s, CER 0.0460, WER 0.2748
Ảnh 267: Thời gian 2.460s, CER 0.0551, WER 0.3266
Ảnh 268: Thời gian 2.422s, CER 0.0419, WER 0.2633
Ảnh 269: Thời gian 2.388s, CER 0.0533, WER 0.3310
Ảnh 270: Thời gian 2.429s, CER 0.0442, WER 0.2564
Ảnh 271: Thời gian 2.369s, CER 0.0400, WER 0.2431
Ảnh 272: Thời gian 2.458s, CER 0.0415, WER 0.2664
Ảnh 273: Thời gian 2.453s, CER 0.0478, WER 0.2968
Ảnh 274: Thời gian 2.397s, CER 0.0353, WER 0.2329
Ảnh 275: Thời gian 2.418s, CER 0.0485, WER 0.3091
Ảnh 276: Thời gian 2.394s, CER 0.0499, WER 0.3082
Ảnh 277: Thời gian 2.365s, CER 0.0479, WER 0.2922
Ảnh 278: Thời gian 2.407s, CER 0.0427, WER 0.2729
Ảnh 279: Thời gian 2.441s, CER 0.0474, WER 0.2727
Ảnh 280: Thời gian 2.393s, CER 0.0427, WER 0.2717
Ảnh 281: Thời gian 2.411s, CER 0.0474, WER 0.2881
Ảnh 282: Thời gian 2.398s, CER 0.0504, WER 0.3027
Ảnh 283: Thời gian 2.500s, CER 0.0452, WER 0.2740
Ảnh 284: Thời gian 2.431s, CER 0.0471, WER 0.2933
Ảnh 285: Thời gian 2.409s, CER 0.0491, WER 0.2989
Ảnh 286: Thời gian 2.483s, CER 0.0404, WER 0.2579
Ảnh 287: Thời gian 2.349s, CER 0.0486, WER 0.3088
Ảnh 288: Thời gian 2.436s, CER 0.0452, WER 0.2741
Ảnh 289: Thời gian 2.401s, CER 0.0462, WER 0.2900
Ảnh 290: Thời gian 2.413s, CER 0.0473, WER 0.2777
Ảnh 291: Thời gian 2.347s, CER 0.0435, WER 0.2643
Ảnh 292: Thời gian 2.476s, CER 0.0474, WER 0.2717
Ảnh 293: Thời gian 2.559s, CER 0.0416, WER 0.2719
Ảnh 294: Thời gian 2.525s, CER 0.0432, WER 0.2683
Ảnh 295: Thời gian 3.062s, CER 0.0478, WER 0.3004
Ảnh 296: Thời gian 3.510s, CER 0.0412, WER 0.2661
Ảnh 297: Thời gian 2.909s, CER 0.0431, WER 0.2607
Ảnh 298: Thời gian 2.779s, CER 0.0448, WER 0.2656
Ảnh 299: Thời gian 2.458s, CER 0.0460, WER 0.2913
Ảnh 300: Thời gian 2.449s, CER 0.0425, WER 0.2586
Ảnh 301: Thời gian 2.415s, CER 0.0519, WER 0.3135
Ảnh 302: Thời gian 2.413s, CER 0.0451, WER 0.2867
Ảnh 303: Thời gian 2.392s, CER 0.0480, WER 0.2905
Ảnh 304: Thời gian 2.406s, CER 0.0423, WER 0.2635
Ảnh 305: Thời gian 2.424s, CER 0.0476, WER 0.2779
Ảnh 306: Thời gian 2.387s, CER 0.0451, WER 0.2700
Ảnh 307: Thời gian 2.470s, CER 0.0500, WER 0.2957
Ảnh 308: Thời gian 2.439s, CER 0.0492, WER 0.2995
Ảnh 309: Thời gian 2.867s, CER 0.0466, WER 0.2860
Ảnh 310: Thời gian 2.773s, CER 0.0469, WER 0.3066
Ảnh 311: Thời gian 2.748s, CER 0.0478, WER 0.2961
Ảnh 312: Thời gian 2.702s, CER 0.0416, WER 0.2710
Ảnh 313: Thời gian 2.939s, CER 0.0461, WER 0.2747
Ảnh 314: Thời gian 2.726s, CER 0.0474, WER 0.2901
Ảnh 315: Thời gian 2.529s, CER 0.0510, WER 0.3158
Ảnh 316: Thời gian 2.453s, CER 0.0425, WER 0.2625
Ảnh 317: Thời gian 2.553s, CER 0.0507, WER 0.2864
Ảnh 318: Thời gian 2.638s, CER 0.0520, WER 0.3157
Ảnh 319: Thời gian 2.734s, CER 0.0500, WER 0.3055
Ảnh 320: Thời gian 2.531s, CER 0.0472, WER 0.2989
Ảnh 321: Thời gian 2.554s, CER 0.0475, WER 0.3022
Ảnh 322: Thời gian 2.616s, CER 0.0588, WER 0.3596
Ảnh 323: Thời gian 2.532s, CER 0.0479, WER 0.3004
Ảnh 324: Thời gian 2.607s, CER 0.0533, WER 0.3169
Ảnh 325: Thời gian 2.590s, CER 0.0530, WER 0.3326
Ảnh 326: Thời gian 2.931s, CER 0.0500, WER 0.2931
Ảnh 327: Thời gian 2.976s, CER 0.0502, WER 0.3014
Ảnh 328: Thời gian 2.719s, CER 0.0404, WER 0.2615
Ảnh 329: Thời gian 2.893s, CER 0.0474, WER 0.2998
Ảnh 330: Thời gian 2.642s, CER 0.0478, WER 0.3056
Ảnh 331: Thời gian 2.830s, CER 0.0523, WER 0.3216
Ảnh 332: Thời gian 2.740s, CER 0.0507, WER 0.2980
Ảnh 333: Thời gian 3.692s, CER 0.0475, WER 0.2828
Ảnh 334: Thời gian 3.480s, CER 0.0448, WER 0.2948
Ảnh 335: Thời gian 3.231s, CER 0.0509, WER 0.3126
Ảnh 336: Thời gian 3.075s, CER 0.0439, WER 0.2905
Ảnh 337: Thời gian 3.351s, CER 0.0498, WER 0.2920
Ảnh 338: Thời gian 3.369s, CER 0.0480, WER 0.2876
Ảnh 339: Thời gian 2.776s, CER 0.0394, WER 0.2632
Ảnh 340: Thời gian 3.055s, CER 0.0440, WER 0.2459
Ảnh 341: Thời gian 2.852s, CER 0.0495, WER 0.2956
Ảnh 342: Thời gian 2.546s, CER 0.0562, WER 0.3310
Ảnh 343: Thời gian 2.579s, CER 0.0511, WER 0.3219
Ảnh 344: Thời gian 2.725s, CER 0.0456, WER 0.2763
Ảnh 345: Thời gian 2.629s, CER 0.0386, WER 0.2397
Ảnh 346: Thời gian 2.522s, CER 0.0471, WER 0.2801
Ảnh 347: Thời gian 2.702s, CER 0.0440, WER 0.2676
Ảnh 348: Thời gian 2.692s, CER 0.0488, WER 0.2966
Ảnh 349: Thời gian 2.651s, CER 0.0464, WER 0.2879
Ảnh 350: Thời gian 2.854s, CER 0.0483, WER 0.2867
Ảnh 351: Thời gian 2.571s, CER 0.0452, WER 0.2901
Ảnh 352: Thời gian 2.886s, CER 0.0462, WER 0.2860
Ảnh 353: Thời gian 2.751s, CER 0.0438, WER 0.2646
Ảnh 354: Thời gian 2.675s, CER 0.0502, WER 0.3264
Ảnh 355: Thời gian 2.709s, CER 0.0454, WER 0.2788
Ảnh 356: Thời gian 2.691s, CER 0.0447, WER 0.2659
Ảnh 357: Thời gian 2.942s, CER 0.0417, WER 0.2534
Ảnh 358: Thời gian 2.715s, CER 0.0474, WER 0.2952
Ảnh 359: Thời gian 2.867s, CER 0.0447, WER 0.2921
Ảnh 360: Thời gian 2.631s, CER 0.0464, WER 0.2703
Ảnh 361: Thời gian 2.585s, CER 0.0462, WER 0.2844
Ảnh 362: Thời gian 2.668s, CER 0.0423, WER 0.2647
Ảnh 363: Thời gian 2.543s, CER 0.0441, WER 0.2807
Ảnh 364: Thời gian 2.746s, CER 0.0427, WER 0.2706
Ảnh 365: Thời gian 2.970s, CER 0.0434, WER 0.2717
Ảnh 366: Thời gian 2.566s, CER 0.0410, WER 0.2448
Ảnh 367: Thời gian 2.723s, CER 0.0455, WER 0.3131
Ảnh 368: Thời gian 2.614s, CER 0.0462, WER 0.2847
Ảnh 369: Thời gian 2.461s, CER 0.0453, WER 0.2887
Ảnh 370: Thời gian 2.570s, CER 0.0431, WER 0.2601
Ảnh 371: Thời gian 2.753s, CER 0.0378, WER 0.2428
Ảnh 372: Thời gian 2.521s, CER 0.0449, WER 0.2729
Ảnh 373: Thời gian 2.826s, CER 0.0440, WER 0.2713
Ảnh 374: Thời gian 2.544s, CER 0.0462, WER 0.2912
Ảnh 375: Thời gian 2.491s, CER 0.0492, WER 0.2807
Ảnh 376: Thời gian 2.488s, CER 0.0458, WER 0.2844
Ảnh 377: Thời gian 2.428s, CER 0.0437, WER 0.2738
Ảnh 378: Thời gian 2.516s, CER 0.0511, WER 0.2705
Ảnh 379: Thời gian 2.856s, CER 0.0477, WER 0.2829
Ảnh 380: Thời gian 2.674s, CER 0.0493, WER 0.3122
Ảnh 381: Thời gian 2.651s, CER 0.0422, WER 0.2620
Ảnh 382: Thời gian 2.447s, CER 0.0505, WER 0.3057
Ảnh 383: Thời gian 2.561s, CER 0.0419, WER 0.2551
Ảnh 384: Thời gian 2.530s, CER 0.0435, WER 0.2523
Ảnh 385: Thời gian 2.547s, CER 0.0435, WER 0.2664
Ảnh 386: Thời gian 2.756s, CER 0.0454, WER 0.2652
Ảnh 387: Thời gian 2.480s, CER 0.0476, WER 0.2870
Ảnh 388: Thời gian 2.487s, CER 0.0524, WER 0.3054
Ảnh 389: Thời gian 2.488s, CER 0.0489, WER 0.3041
Ảnh 390: Thời gian 2.486s, CER 0.0432, WER 0.2688
Ảnh 391: Thời gian 2.390s, CER 0.0496, WER 0.3053
Ảnh 392: Thời gian 2.431s, CER 0.0445, WER 0.2805
Ảnh 393: Thời gian 2.726s, CER 0.0514, WER 0.3079
Ảnh 394: Thời gian 2.779s, CER 0.0356, WER 0.2292
Ảnh 395: Thời gian 2.788s, CER 0.0456, WER 0.2803
