Tổng thời gian: 4915.60 giây
Trung bình CER: 0.0464
Trung bình WER: 0.2862
Chi tiết từng ảnh:
Ảnh 1: Thời gian 2.476s, CER 0.0485, WER 0.3062
Ảnh 38: Thời gian 2.439s, CER 0.0479, WER 0.3052
Ảnh 39: Thời gian 2.417s, CER 0.0441, WER 0.2641
Ảnh 40: Thời gian 2.405s, CER 0.0487, WER 0.2848
Ảnh 41: Thời gian 2.396s, CER 0.0496, WER 0.2775
Ảnh 42: Thời gian 2.454s, CER 0.0484, WER 0.2753
Ảnh 43: Thời gian 2.367s, CER 0.0466, WER 0.2837
Ảnh 44: Thời gian 2.428s, CER 0.0445, WER 0.2693
Ảnh 45: Thời gian 2.388s, CER 0.0521, WER 0.3058
Ảnh 46: Thời gian 2.405s, CER 0.0513, WER 0.3043
Ảnh 47: Thời gian 2.373s, CER 0.0524, WER 0.3357
Ảnh 48: Thời gian 2.408s, CER 0.0537, WER 0.3124
Ảnh 49: Thời gian 2.352s, CER 0.0469, WER 0.2947
Ảnh 50: Thời gian 2.388s, CER 0.0429, WER 0.2779
Ảnh 51: Thời gian 2.353s, CER 0.0465, WER 0.2857
Ảnh 52: Thời gian 2.429s, CER 0.0470, WER 0.2841
Ảnh 53: Thời gian 2.407s, CER 0.0480, WER 0.2713
Ảnh 54: Thời gian 2.436s, CER 0.0434, WER 0.2579
Ảnh 55: Thời gian 2.385s, CER 0.0434, WER 0.2723
Ảnh 56: Thời gian 2.422s, CER 0.0419, WER 0.2667
Ảnh 57: Thời gian 2.428s, CER 0.0476, WER 0.2770
Ảnh 58: Thời gian 2.364s, CER 0.0471, WER 0.2765
Ảnh 59: Thời gian 2.425s, CER 0.0447, WER 0.2966
Ảnh 60: Thời gian 2.443s, CER 0.0493, WER 0.2949
Ảnh 61: Thời gian 2.386s, CER 0.0458, WER 0.2967
Ảnh 62: Thời gian 2.431s, CER 0.0523, WER 0.3046
Ảnh 63: Thời gian 2.359s, CER 0.0467, WER 0.2888
Ảnh 64: Thời gian 2.463s, CER 0.0519, WER 0.3241
Ảnh 65: Thời gian 2.457s, CER 0.0508, WER 0.3050
Ảnh 66: Thời gian 2.436s, CER 0.0452, WER 0.2805
Ảnh 67: Thời gian 2.435s, CER 0.0494, WER 0.3098
Ảnh 68: Thời gian 2.402s, CER 0.0415, WER 0.2404
Ảnh 69: Thời gian 2.411s, CER 0.0421, WER 0.2688
Ảnh 70: Thời gian 2.406s, CER 0.0435, WER 0.2635
Ảnh 71: Thời gian 2.374s, CER 0.1022, WER 0.3205
Ảnh 72: Thời gian 2.481s, CER 0.0443, WER 0.2765
Ảnh 73: Thời gian 2.421s, CER 0.0493, WER 0.2975
Ảnh 74: Thời gian 2.419s, CER 0.0487, WER 0.2958
Ảnh 75: Thời gian 2.437s, CER 0.0464, WER 0.3075
Ảnh 76: Thời gian 2.425s, CER 0.0432, WER 0.2719
Ảnh 77: Thời gian 2.320s, CER 0.0439, WER 0.2667
Ảnh 78: Thời gian 2.354s, CER 0.0468, WER 0.2785
Ảnh 79: Thời gian 2.399s, CER 0.0476, WER 0.2916
Ảnh 80: Thời gian 2.439s, CER 0.0435, WER 0.2753
Ảnh 81: Thời gian 2.439s, CER 0.0413, WER 0.2447
Ảnh 82: Thời gian 2.489s, CER 0.0482, WER 0.2713
Ảnh 83: Thời gian 2.369s, CER 0.0432, WER 0.2652
Ảnh 84: Thời gian 2.385s, CER 0.0442, WER 0.2854
Ảnh 85: Thời gian 2.438s, CER 0.0478, WER 0.3066
Ảnh 86: Thời gian 2.421s, CER 0.0511, WER 0.3237
Ảnh 87: Thời gian 2.400s, CER 0.0459, WER 0.2800
Ảnh 88: Thời gian 2.450s, CER 0.0427, WER 0.2558
Ảnh 89: Thời gian 2.390s, CER 0.0450, WER 0.2621
Ảnh 90: Thời gian 2.392s, CER 0.0457, WER 0.2809
Ảnh 91: Thời gian 2.472s, CER 0.0432, WER 0.2713
Ảnh 92: Thời gian 2.352s, CER 0.0479, WER 0.2847
Ảnh 93: Thời gian 2.386s, CER 0.0460, WER 0.2948
Ảnh 94: Thời gian 2.388s, CER 0.0416, WER 0.2756
Ảnh 95: Thời gian 2.443s, CER 0.0431, WER 0.2610
Ảnh 96: Thời gian 2.447s, CER 0.0594, WER 0.3624
Ảnh 97: Thời gian 2.395s, CER 0.0470, WER 0.2953
Ảnh 98: Thời gian 2.435s, CER 0.0440, WER 0.2723
Ảnh 99: Thời gian 2.440s, CER 0.0511, WER 0.3154
Ảnh 100: Thời gian 2.365s, CER 0.0520, WER 0.3096
Ảnh 101: Thời gian 2.338s, CER 0.0498, WER 0.2977
Ảnh 102: Thời gian 2.391s, CER 0.0461, WER 0.2926
Ảnh 103: Thời gian 2.456s, CER 0.0464, WER 0.2787
Ảnh 104: Thời gian 2.607s, CER 0.0515, WER 0.3218
Ảnh 105: Thời gian 2.411s, CER 0.0480, WER 0.2925
Ảnh 106: Thời gian 2.360s, CER 0.0512, WER 0.3149
Ảnh 107: Thời gian 2.418s, CER 0.0419, WER 0.2564
Ảnh 108: Thời gian 2.384s, CER 0.0405, WER 0.2455
Ảnh 109: Thời gian 2.413s, CER 0.0464, WER 0.2688
Ảnh 110: Thời gian 2.369s, CER 0.0452, WER 0.2828
Ảnh 111: Thời gian 2.396s, CER 0.0458, WER 0.2629
Ảnh 112: Thời gian 2.430s, CER 0.0447, WER 0.2703
Ảnh 113: Thời gian 2.414s, CER 0.0475, WER 0.2966
Ảnh 114: Thời gian 2.355s, CER 0.0435, WER 0.2761
Ảnh 115: Thời gian 2.406s, CER 0.0520, WER 0.3204
Ảnh 116: Thời gian 2.475s, CER 0.0431, WER 0.2709
Ảnh 117: Thời gian 2.404s, CER 0.0439, WER 0.2894
Ảnh 118: Thời gian 2.409s, CER 0.0477, WER 0.2818
Ảnh 119: Thời gian 2.422s, CER 0.0518, WER 0.3096
Ảnh 120: Thời gian 2.454s, CER 0.0474, WER 0.2844
Ảnh 121: Thời gian 2.415s, CER 0.0488, WER 0.3255
Ảnh 122: Thời gian 2.401s, CER 0.0452, WER 0.2844
Ảnh 123: Thời gian 2.437s, CER 0.0437, WER 0.2615
Ảnh 124: Thời gian 2.400s, CER 0.0447, WER 0.2880
Ảnh 125: Thời gian 2.404s, CER 0.0480, WER 0.2982
Ảnh 126: Thời gian 2.445s, CER 0.0466, WER 0.2983
Ảnh 127: Thời gian 2.405s, CER 0.0476, WER 0.2966
Ảnh 128: Thời gian 2.543s, CER 0.0426, WER 0.2407
Ảnh 129: Thời gian 2.375s, CER 0.0476, WER 0.3012
Ảnh 130: Thời gian 2.411s, CER 0.0478, WER 0.2933
Ảnh 131: Thời gian 2.432s, CER 0.0480, WER 0.2870
Ảnh 132: Thời gian 2.420s, CER 0.0433, WER 0.2609
Ảnh 133: Thời gian 2.420s, CER 0.0423, WER 0.2757
Ảnh 134: Thời gian 2.469s, CER 0.0457, WER 0.3020
Ảnh 135: Thời gian 2.483s, CER 0.0540, WER 0.3198
Ảnh 136: Thời gian 2.430s, CER 0.0465, WER 0.2943
Ảnh 137: Thời gian 2.396s, CER 0.0441, WER 0.2775
Ảnh 138: Thời gian 2.410s, CER 0.0477, WER 0.2937
Ảnh 139: Thời gian 2.426s, CER 0.0463, WER 0.2854
Ảnh 140: Thời gian 2.389s, CER 0.0452, WER 0.2753
Ảnh 141: Thời gian 2.426s, CER 0.0468, WER 0.3059
Ảnh 142: Thời gian 2.484s, CER 0.0418, WER 0.2650
Ảnh 143: Thời gian 2.402s, CER 0.0441, WER 0.2925
Ảnh 144: Thời gian 2.394s, CER 0.0485, WER 0.3028
Ảnh 145: Thời gian 2.372s, CER 0.0489, WER 0.2972
Ảnh 146: Thời gian 2.362s, CER 0.0476, WER 0.2713
Ảnh 147: Thời gian 2.444s, CER 0.0447, WER 0.2821
Ảnh 148: Thời gian 2.435s, CER 0.0509, WER 0.3177
Ảnh 149: Thời gian 2.498s, CER 0.0434, WER 0.2697
Ảnh 150: Thời gian 2.397s, CER 0.0481, WER 0.2995
Ảnh 151: Thời gian 2.479s, CER 0.0449, WER 0.2828
Ảnh 152: Thời gian 2.454s, CER 0.0442, WER 0.2773
Ảnh 153: Thời gian 2.357s, CER 0.0435, WER 0.2864
Ảnh 154: Thời gian 2.342s, CER 0.0385, WER 0.2384
Ảnh 155: Thời gian 2.412s, CER 0.0463, WER 0.3059
Ảnh 156: Thời gian 2.411s, CER 0.0485, WER 0.2924
Ảnh 157: Thời gian 2.424s, CER 0.0456, WER 0.2874
Ảnh 158: Thời gian 2.409s, CER 0.0509, WER 0.3121
Ảnh 159: Thời gian 2.420s, CER 0.0423, WER 0.2774
Ảnh 160: Thời gian 2.435s, CER 0.0463, WER 0.2854
Ảnh 161: Thời gian 2.396s, CER 0.0436, WER 0.2674
Ảnh 162: Thời gian 2.415s, CER 0.0482, WER 0.3034
Ảnh 163: Thời gian 2.435s, CER 0.0436, WER 0.2717
Ảnh 164: Thời gian 2.397s, CER 0.0510, WER 0.3086
Ảnh 165: Thời gian 2.387s, CER 0.0411, WER 0.2431
Ảnh 166: Thời gian 2.408s, CER 0.0434, WER 0.2701
Ảnh 167: Thời gian 2.458s, CER 0.0505, WER 0.3129
Ảnh 168: Thời gian 2.423s, CER 0.0489, WER 0.3018
Ảnh 169: Thời gian 2.410s, CER 0.0457, WER 0.2779
Ảnh 170: Thời gian 2.386s, CER 0.0419, WER 0.2632
Ảnh 171: Thời gian 2.473s, CER 0.0457, WER 0.2892
Ảnh 172: Thời gian 2.464s, CER 0.0482, WER 0.3066
Ảnh 173: Thời gian 2.416s, CER 0.0485, WER 0.2890
Ảnh 174: Thời gian 2.351s, CER 0.0445, WER 0.2799
Ảnh 175: Thời gian 2.401s, CER 0.0465, WER 0.2740
Ảnh 176: Thời gian 2.460s, CER 0.0512, WER 0.3089
Ảnh 177: Thời gian 2.483s, CER 0.0484, WER 0.2966
Ảnh 178: Thời gian 2.404s, CER 0.0496, WER 0.3070
Ảnh 179: Thời gian 2.411s, CER 0.0508, WER 0.3073
Ảnh 180: Thời gian 2.450s, CER 0.0443, WER 0.2818
Ảnh 181: Thời gian 2.454s, CER 0.0449, WER 0.2683
Ảnh 182: Thời gian 2.365s, CER 0.0490, WER 0.2948
Ảnh 183: Thời gian 2.378s, CER 0.0447, WER 0.2670
Ảnh 184: Thời gian 2.399s, CER 0.0434, WER 0.2586
Ảnh 185: Thời gian 2.406s, CER 0.0439, WER 0.2763
Ảnh 186: Thời gian 2.391s, CER 0.0490, WER 0.2959
Ảnh 187: Thời gian 2.372s, CER 0.0460, WER 0.2914
Ảnh 188: Thời gian 2.418s, CER 0.0429, WER 0.2454
Ảnh 189: Thời gian 2.372s, CER 0.0438, WER 0.2667
Ảnh 190: Thời gian 2.391s, CER 0.0440, WER 0.2677
Ảnh 191: Thời gian 2.380s, CER 0.0478, WER 0.2883
Ảnh 192: Thời gian 2.369s, CER 0.0536, WER 0.3302
Ảnh 193: Thời gian 2.405s, CER 0.0436, WER 0.2725
Ảnh 194: Thời gian 2.406s, CER 0.0432, WER 0.2850
Ảnh 195: Thời gian 2.348s, CER 0.0433, WER 0.2775
Ảnh 196: Thời gian 2.413s, CER 0.0470, WER 0.2938
Ảnh 197: Thời gian 2.405s, CER 0.0428, WER 0.2697
Ảnh 198: Thời gian 2.401s, CER 0.0529, WER 0.3108
Ảnh 199: Thời gian 2.431s, CER 0.0511, WER 0.3167
Ảnh 200: Thời gian 2.411s, CER 0.0419, WER 0.2700
Ảnh 201: Thời gian 2.433s, CER 0.0413, WER 0.2628
Ảnh 202: Thời gian 2.355s, CER 0.0449, WER 0.2913
Ảnh 203: Thời gian 2.465s, CER 0.0442, WER 0.2706
Ảnh 204: Thời gian 2.347s, CER 0.0436, WER 0.2703
Ảnh 205: Thời gian 2.356s, CER 0.0432, WER 0.2800
Ảnh 206: Thời gian 2.402s, CER 0.0457, WER 0.2850
Ảnh 207: Thời gian 2.412s, CER 0.0455, WER 0.2817
Ảnh 208: Thời gian 2.471s, CER 0.0494, WER 0.3016
Ảnh 209: Thời gian 2.412s, CER 0.0562, WER 0.3249
Ảnh 210: Thời gian 2.441s, CER 0.0508, WER 0.3089
Ảnh 211: Thời gian 2.428s, CER 0.0537, WER 0.3161
Ảnh 212: Thời gian 2.341s, CER 0.0451, WER 0.2710
Ảnh 213: Thời gian 2.338s, CER 0.0529, WER 0.3131
Ảnh 214: Thời gian 2.416s, CER 0.0490, WER 0.2919
Ảnh 215: Thời gian 2.427s, CER 0.0467, WER 0.2877
Ảnh 216: Thời gian 2.434s, CER 0.0436, WER 0.2489
Ảnh 217: Thời gian 2.453s, CER 0.0402, WER 0.2489
Ảnh 218: Thời gian 2.374s, CER 0.0402, WER 0.2591
Ảnh 219: Thời gian 2.409s, CER 0.0454, WER 0.2876
Ảnh 220: Thời gian 2.390s, CER 0.0453, WER 0.2774
Ảnh 221: Thời gian 2.383s, CER 0.0459, WER 0.2920
Ảnh 222: Thời gian 2.423s, CER 0.0406, WER 0.2539
Ảnh 223: Thời gian 2.437s, CER 0.0473, WER 0.2929
Ảnh 224: Thời gian 2.364s, CER 0.0515, WER 0.3131
Ảnh 225: Thời gian 2.414s, CER 0.0480, WER 0.2874
Ảnh 226: Thời gian 2.493s, CER 0.0533, WER 0.3079
Ảnh 227: Thời gian 2.422s, CER 0.0495, WER 0.3213
Ảnh 228: Thời gian 2.358s, CER 0.0446, WER 0.2897
Ảnh 229: Thời gian 2.431s, CER 0.0428, WER 0.2673
Ảnh 230: Thời gian 2.419s, CER 0.0391, WER 0.2471
Ảnh 231: Thời gian 2.405s, CER 0.0445, WER 0.3014
Ảnh 232: Thời gian 2.346s, CER 0.0410, WER 0.2830
Ảnh 233: Thời gian 2.353s, CER 0.0449, WER 0.2834
Ảnh 234: Thời gian 2.463s, CER 0.0451, WER 0.2838
Ảnh 235: Thời gian 2.368s, CER 0.0444, WER 0.2664
Ảnh 236: Thời gian 2.448s, CER 0.0484, WER 0.2941
Ảnh 237: Thời gian 2.381s, CER 0.0454, WER 0.2841
Ảnh 238: Thời gian 2.408s, CER 0.0438, WER 0.2679
Ảnh 239: Thời gian 2.480s, CER 0.0419, WER 0.2710
Ảnh 240: Thời gian 2.436s, CER 0.0467, WER 0.2892
Ảnh 241: Thời gian 2.332s, CER 0.0434, WER 0.2566
Ảnh 242: Thời gian 2.441s, CER 0.0384, WER 0.2579
Ảnh 243: Thời gian 2.425s, CER 0.0496, WER 0.3099
Ảnh 244: Thời gian 2.503s, CER 0.0411, WER 0.2681
Ảnh 245: Thời gian 2.351s, CER 0.0445, WER 0.2823
Ảnh 246: Thời gian 2.412s, CER 0.0491, WER 0.2928
Ảnh 247: Thời gian 2.403s, CER 0.0484, WER 0.2776
Ảnh 248: Thời gian 2.412s, CER 0.0490, WER 0.3020
Ảnh 249: Thời gian 2.419s, CER 0.0476, WER 0.2905
Ảnh 250: Thời gian 2.353s, CER 0.0495, WER 0.2897
Ảnh 251: Thời gian 2.396s, CER 0.0413, WER 0.2689
Ảnh 252: Thời gian 2.417s, CER 0.0464, WER 0.2864
Ảnh 253: Thời gian 2.448s, CER 0.0471, WER 0.2890
Ảnh 254: Thời gian 2.412s, CER 0.0563, WER 0.3295
Ảnh 255: Thời gian 2.374s, CER 0.0463, WER 0.2886
Ảnh 256: Thời gian 2.336s, CER 0.0429, WER 0.2698
Ảnh 257: Thời gian 2.467s, CER 0.0492, WER 0.3211
Ảnh 258: Thời gian 2.437s, CER 0.0405, WER 0.2477
Ảnh 259: Thời gian 2.385s, CER 0.0474, WER 0.2895
Ảnh 260: Thời gian 2.401s, CER 0.0453, WER 0.2926
Ảnh 261: Thời gian 2.406s, CER 0.0486, WER 0.3089
Ảnh 262: Thời gian 2.475s, CER 0.0481, WER 0.2896
Ảnh 263: Thời gian 2.461s, CER 0.0532, WER 0.3303
Ảnh 264: Thời gian 2.461s, CER 0.0508, WER 0.2966
Ảnh 265: Thời gian 2.428s, CER 0.0409, WER 0.2441
Ảnh 266: Thời gian 2.395s, CER 0.0388, WER 0.2555
Ảnh 267: Thời gian 2.370s, CER 0.0483, WER 0.3224
Ảnh 268: Thời gian 2.370s, CER 0.0531, WER 0.3176
Ảnh 269: Thời gian 2.396s, CER 0.0480, WER 0.2760
Ảnh 270: Thời gian 2.406s, CER 0.0452, WER 0.2798
Ảnh 271: Thời gian 2.415s, CER 0.0521, WER 0.3164
Ảnh 272: Thời gian 2.415s, CER 0.0519, WER 0.3195
Ảnh 273: Thời gian 2.352s, CER 0.0450, WER 0.2598
Ảnh 274: Thời gian 2.351s, CER 0.0527, WER 0.3115
Ảnh 275: Thời gian 2.416s, CER 0.0502, WER 0.2857
Ảnh 276: Thời gian 2.441s, CER 0.0465, WER 0.2784
Ảnh 277: Thời gian 2.401s, CER 0.0447, WER 0.2559
Ảnh 278: Thời gian 2.413s, CER 0.0481, WER 0.2813
Ảnh 279: Thời gian 2.387s, CER 0.0500, WER 0.3079
Ảnh 280: Thời gian 2.401s, CER 0.0483, WER 0.3086
Ảnh 281: Thời gian 2.406s, CER 0.0422, WER 0.2804
Ảnh 282: Thời gian 2.361s, CER 0.0445, WER 0.2779
Ảnh 283: Thời gian 2.450s, CER 0.0494, WER 0.3007
Ảnh 284: Thời gian 2.379s, CER 0.0540, WER 0.3178
Ảnh 285: Thời gian 2.411s, CER 0.0435, WER 0.2500
Ảnh 286: Thời gian 2.451s, CER 0.0434, WER 0.2658
Ảnh 287: Thời gian 2.409s, CER 0.0515, WER 0.3066
Ảnh 288: Thời gian 2.418s, CER 0.0582, WER 0.3357
Ảnh 289: Thời gian 2.366s, CER 0.0443, WER 0.2601
Ảnh 290: Thời gian 2.421s, CER 0.0483, WER 0.3038
Ảnh 291: Thời gian 2.399s, CER 0.0453, WER 0.2789
Ảnh 292: Thời gian 2.385s, CER 0.0467, WER 0.3041
Ảnh 293: Thời gian 2.468s, CER 0.0499, WER 0.2931
Ảnh 294: Thời gian 2.388s, CER 0.0446, WER 0.2776
Ảnh 295: Thời gian 2.371s, CER 0.0484, WER 0.2905
Ảnh 296: Thời gian 2.419s, CER 0.0492, WER 0.3050
Ảnh 297: Thời gian 2.399s, CER 0.0468, WER 0.2998
Ảnh 298: Thời gian 2.389s, CER 0.0476, WER 0.2975
Ảnh 299: Thời gian 2.411s, CER 0.0424, WER 0.2713
Ảnh 300: Thời gian 2.439s, CER 0.0471, WER 0.3089
Ảnh 301: Thời gian 2.421s, CER 0.0433, WER 0.2880
Ảnh 302: Thời gian 2.418s, CER 0.0482, WER 0.2903
Ảnh 303: Thời gian 2.369s, CER 0.0401, WER 0.2535
Ảnh 304: Thời gian 2.358s, CER 0.0459, WER 0.2906
Ảnh 305: Thời gian 2.394s, CER 0.0480, WER 0.2857
Ảnh 306: Thời gian 2.460s, CER 0.0475, WER 0.2848
Ảnh 307: Thời gian 2.448s, CER 0.0435, WER 0.2876
Ảnh 308: Thời gian 2.406s, CER 0.0442, WER 0.2758
Ảnh 309: Thời gian 2.478s, CER 0.0465, WER 0.2949
Ảnh 310: Thời gian 2.402s, CER 0.0470, WER 0.2900
Ảnh 311: Thời gian 2.368s, CER 0.0513, WER 0.3264
Ảnh 312: Thời gian 2.453s, CER 0.0460, WER 0.2674
Ảnh 313: Thời gian 2.430s, CER 0.0411, WER 0.2746
Ảnh 314: Thời gian 2.461s, CER 0.0451, WER 0.2851
Ảnh 315: Thời gian 2.417s, CER 0.0510, WER 0.3050
Ảnh 316: Thời gian 2.430s, CER 0.0408, WER 0.2489
Ảnh 317: Thời gian 2.456s, CER 0.0500, WER 0.3158
Ảnh 318: Thời gian 2.381s, CER 0.0474, WER 0.2906
Ảnh 319: Thời gian 2.421s, CER 0.0525, WER 0.3115
Ảnh 320: Thời gian 2.429s, CER 0.0418, WER 0.2455
Ảnh 321: Thời gian 2.394s, CER 0.0469, WER 0.2913
Ảnh 322: Thời gian 2.377s, CER 0.0405, WER 0.2517
Ảnh 323: Thời gian 2.455s, CER 0.0448, WER 0.2841
Ảnh 324: Thời gian 2.370s, CER 0.0441, WER 0.2706
Ảnh 325: Thời gian 2.377s, CER 0.0396, WER 0.2552
Ảnh 326: Thời gian 2.330s, CER 0.0471, WER 0.2787
Ảnh 327: Thời gian 2.372s, CER 0.0439, WER 0.2700
Ảnh 328: Thời gian 2.453s, CER 0.0506, WER 0.3073
Ảnh 329: Thời gian 2.490s, CER 0.0528, WER 0.3103
Ảnh 330: Thời gian 2.412s, CER 0.0482, WER 0.3073
Ảnh 331: Thời gian 2.446s, CER 0.0428, WER 0.2558
Ảnh 332: Thời gian 2.431s, CER 0.0452, WER 0.2834
Ảnh 333: Thời gian 2.423s, CER 0.0494, WER 0.3212
Ảnh 334: Thời gian 2.431s, CER 0.0443, WER 0.2679
Ảnh 335: Thời gian 2.417s, CER 0.0510, WER 0.3029
Ảnh 336: Thời gian 2.353s, CER 0.0467, WER 0.2571
Ảnh 337: Thời gian 2.327s, CER 0.0496, WER 0.3053
Ảnh 338: Thời gian 2.444s, CER 0.0440, WER 0.2661
Ảnh 339: Thời gian 2.383s, CER 0.0488, WER 0.2956
Ảnh 340: Thời gian 2.438s, CER 0.0436, WER 0.2809
Ảnh 341: Thời gian 2.469s, CER 0.0442, WER 0.2682
Ảnh 342: Thời gian 2.384s, CER 0.0352, WER 0.2202
Ảnh 343: Thời gian 2.451s, CER 0.0513, WER 0.3144
Ảnh 344: Thời gian 2.469s, CER 0.0477, WER 0.2857
Ảnh 345: Thời gian 2.359s, CER 0.0448, WER 0.2629
Ảnh 346: Thời gian 2.462s, CER 0.0459, WER 0.2978
Ảnh 347: Thời gian 2.397s, CER 0.0435, WER 0.2805
Ảnh 348: Thời gian 2.440s, CER 0.0413, WER 0.2545
Ảnh 349: Thời gian 2.422s, CER 0.0488, WER 0.2812
Ảnh 350: Thời gian 2.415s, CER 0.0476, WER 0.2788
Ảnh 351: Thời gian 2.324s, CER 0.0444, WER 0.2665
Ảnh 352: Thời gian 2.451s, CER 0.0461, WER 0.2890
Ảnh 353: Thời gian 2.358s, CER 0.0421, WER 0.2719
Ảnh 354: Thời gian 2.394s, CER 0.0491, WER 0.3089
Ảnh 355: Thời gian 2.468s, CER 0.0474, WER 0.3028
Ảnh 356: Thời gian 2.407s, CER 0.0476, WER 0.2956
Ảnh 357: Thời gian 2.448s, CER 0.0473, WER 0.2719
Ảnh 358: Thời gian 2.427s, CER 0.0473, WER 0.2887
Ảnh 359: Thời gian 2.507s, CER 0.0458, WER 0.2936
Ảnh 360: Thời gian 2.432s, CER 0.0464, WER 0.2828
Ảnh 361: Thời gian 2.426s, CER 0.0381, WER 0.2330
Ảnh 362: Thời gian 2.393s, CER 0.0471, WER 0.3062
Ảnh 363: Thời gian 2.447s, CER 0.0483, WER 0.2962
Ảnh 364: Thời gian 2.442s, CER 0.0456, WER 0.2784
Ảnh 365: Thời gian 2.506s, CER 0.0452, WER 0.3021
Ảnh 366: Thời gian 2.492s, CER 0.0473, WER 0.2979
Ảnh 367: Thời gian 2.470s, CER 0.0411, WER 0.2527
Ảnh 368: Thời gian 2.587s, CER 0.0475, WER 0.2890
Ảnh 369: Thời gian 2.431s, CER 0.0482, WER 0.2966
Ảnh 370: Thời gian 2.529s, CER 0.0495, WER 0.3154
Ảnh 371: Thời gian 2.446s, CER 0.0383, WER 0.2461
Ảnh 372: Thời gian 2.381s, CER 0.0491, WER 0.2949
Ảnh 373: Thời gian 2.455s, CER 0.0463, WER 0.2821
Ảnh 374: Thời gian 2.303s, CER 0.0454, WER 0.2742
Ảnh 375: Thời gian 2.464s, CER 0.0438, WER 0.2610
Ảnh 376: Thời gian 2.372s, CER 0.0377, WER 0.2290
Ảnh 377: Thời gian 2.421s, CER 0.0458, WER 0.2958
Ảnh 378: Thời gian 2.466s, CER 0.0515, WER 0.3111
Ảnh 379: Thời gian 2.357s, CER 0.0512, WER 0.3341
Ảnh 380: Thời gian 2.424s, CER 0.0421, WER 0.2449
Ảnh 381: Thời gian 2.532s, CER 0.0399, WER 0.2418
Ảnh 382: Thời gian 2.433s, CER 0.0537, WER 0.3213
Ảnh 383: Thời gian 2.468s, CER 0.0456, WER 0.2703
Ảnh 384: Thời gian 2.384s, CER 0.0407, WER 0.2685
Ảnh 385: Thời gian 2.404s, CER 0.0411, WER 0.2867
Ảnh 386: Thời gian 2.413s, CER 0.0488, WER 0.2867
Ảnh 387: Thời gian 2.420s, CER 0.0473, WER 0.2952
Ảnh 388: Thời gian 2.446s, CER 0.0408, WER 0.2598
Ảnh 389: Thời gian 2.421s, CER 0.0435, WER 0.2851
Ảnh 390: Thời gian 2.428s, CER 0.0448, WER 0.2621
Ảnh 391: Thời gian 2.421s, CER 0.0456, WER 0.2798
Ảnh 392: Thời gian 2.430s, CER 0.0469, WER 0.2880
Ảnh 393: Thời gian 2.381s, CER 0.0436, WER 0.2713
Ảnh 394: Thời gian 2.443s, CER 0.0478, WER 0.2883
Ảnh 395: Thời gian 2.371s, CER 0.0423, WER 0.2580
