Image,Time,CER,WER
img_0020.png,4.112101599999733,0.04330588594083562,0.2671081677704194
img_0021.png,3.30436969999937,0.050015436863229394,0.3125
img_0022.png,3.401737299999695,0.04492010853180585,0.27069351230425054
img_0023.png,3.295222699999613,0.047530864197530866,0.3028169014084507
img_0024.png,3.3479910000005475,0.04212454212454213,0.2691415313225058
img_0025.png,3.3812465999999404,0.045769346582354715,0.27740492170022374
img_0026.png,3.4737675000005765,0.05211526670754139,0.3080459770114943
img_0027.png,3.448161500000424,0.040346682606096834,0.2471395881006865
img_0028.png,3.38428550000026,0.04878048780487805,0.2897196261682243
img_0029.png,3.199953800000003,0.03680981595092025,0.23963133640552994
img_0030.png,3.321025600000212,0.04270139309509388,0.26126126126126126
img_0031.png,3.430720499999552,0.04122780619921757,0.24774774774774774
img_0032.png,3.3980861999998524,0.049758745476477684,0.2925170068027211
img_0033.png,3.4682535000001735,0.0444104134762634,0.2780373831775701
img_0034.png,3.418103799999699,0.04502585944630362,0.2830188679245283
img_0035.png,3.4143623999998454,0.04843131282363692,0.32027649769585254
img_0036.png,3.4069046000004164,0.047922353654837734,0.31654676258992803
img_0037.png,3.427657599999293,0.04697380307136405,0.2876712328767123
img_0038.png,3.351774900000237,0.05021432945499082,0.30201342281879195
img_0039.png,3.3318973000004917,0.04878048780487805,0.3057471264367816
img_0000.png,4.087577599999349,0.04376899696048632,0.2579185520361991
img_0001.png,3.3342806000000564,0.05330882352941176,0.32167832167832167
img_0002.png,3.3310381999999663,0.044902912621359224,0.2775229357798165
img_0003.png,3.3100949999998193,0.04892966360856269,0.2951945080091533
img_0004.png,3.431391399999484,0.042095699576014535,0.2643171806167401
img_0005.png,3.461965400000736,0.04804434862950416,0.31002331002331
img_0006.png,3.411140400000477,0.044780635400907716,0.273542600896861
img_0007.png,3.4043596999999863,0.05012224938875306,0.30344827586206896
img_0008.png,3.428960299999744,0.04445116419715754,0.29977628635346754
img_0009.png,3.3173908999997366,0.04445125689760883,0.25942350332594233
img_0010.png,3.2911082999999053,0.04722730042656916,0.30751708428246016
img_0011.png,3.3608903999993345,0.041602936677883146,0.27230046948356806
img_0012.png,3.332430100000238,0.045609680421967114,0.2823529411764706
img_0013.png,3.3163503999994646,0.041268863566368955,0.25995316159250587
img_0014.png,3.438921599999958,0.046680812367384056,0.2906178489702517
img_0015.png,3.449406600000657,0.040208717004297116,0.26244343891402716
img_0016.png,3.4256751000002623,0.041945288753799395,0.28735632183908044
img_0017.png,3.425901200000226,0.0441400304414003,0.26376146788990823
img_0018.png,3.428214200000184,0.05026049647563592,0.3150684931506849
img_0019.png,3.461814399999639,0.040278619018776496,0.2523364485981308
img_0040.png,4.170586299999741,0.0416289592760181,0.25669642857142855
img_0041.png,3.235025100000712,0.0552639703612226,0.33642691415313225
img_0042.png,3.534495500000048,0.046635182998819365,0.28314606741573034
img_0043.png,3.3674854999999297,0.04984520123839009,0.30184331797235026
img_0044.png,3.299764600000344,0.04004967401428128,0.26291079812206575
img_0045.png,3.3877822000004016,0.04751686082158185,0.2863849765258216
img_0046.png,3.398996900000384,0.04535896665665365,0.2905405405405405
img_0047.png,3.4384880999996312,0.049304295220810646,0.3094688221709007
img_0048.png,3.466275499999938,0.050286058416139714,0.30112359550561796
img_0049.png,3.422176600000057,0.05172413793103448,0.29977628635346754
img_0050.png,3.3271833999997398,0.04623392529087569,0.28735632183908044
img_0051.png,3.263959600000817,0.04708040354631611,0.2810304449648712
img_0052.png,3.453628000000208,0.047734873821830344,0.2831050228310502
img_0053.png,3.420979000000443,0.04757575757575758,0.27828054298642535
img_0054.png,3.4285790000003544,0.043867778807537845,0.27634660421545665
img_0055.png,3.3893124000005628,0.04763340367802231,0.3028953229398664
img_0056.png,3.441195699999298,0.04649042844120328,0.27954545454545454
img_0057.png,3.4524567000007664,0.048426150121065374,0.2943820224719101
img_0058.png,3.276168299999881,0.0405446293494705,0.26497695852534564
img_0059.png,3.332274100000177,0.04904051172707889,0.2986111111111111
img_0060.png,4.153508299999885,0.04314329738058552,0.26879271070615035
img_0061.png,3.307727800000066,0.04216315307057745,0.2626728110599078
img_0062.png,3.365799700000025,0.042735042735042736,0.2689655172413793
img_0063.png,3.406646699999328,0.04392922513727883,0.26636568848758463
img_0064.png,3.383923500000492,0.05183845690174804,0.327313769751693
img_0065.png,3.3720868000000337,0.041628684290489215,0.25517241379310346
img_0066.png,3.38577609999993,0.04244847739157182,0.26681614349775784
img_0067.png,3.4359317999997074,0.04621977349250077,0.2635135135135135
img_0068.png,3.4805654000001596,0.04772036474164134,0.30275229357798167
img_0069.png,3.385335799999666,0.045454545454545456,0.28703703703703703
img_0070.png,3.3651552000001175,0.04193849021435228,0.2676056338028169
img_0071.png,3.4600640999997267,0.050878255602665054,0.3212669683257919
img_0072.png,3.3606988999999885,0.047475961538461536,0.30337078651685395
img_0073.png,3.3995734999998604,0.04421768707482993,0.27423167848699764
img_0074.png,3.5554652999999234,0.046414757512645045,0.27233115468409586
img_0075.png,3.3506719999995767,0.045495093666369314,0.26548672566371684
img_0076.png,3.363671600000089,0.0488997555012225,0.2964705882352941
img_0077.png,3.3084029999999984,0.05143906919779547,0.3018867924528302
img_0078.png,3.4038046000005124,0.04596273291925466,0.2813953488372093
img_0079.png,3.488891500000136,0.047178262167811284,0.28634361233480177
img_0100.png,3.245552299999872,0.0511727078891258,0.3009049773755656
img_0101.png,3.414469000000281,0.04689403166869671,0.30184331797235026
img_0102.png,3.331103099999382,0.04935622317596566,0.29439252336448596
img_0103.png,4.24076629999945,0.04872816426601287,0.3165137614678899
img_0104.png,3.954472000000351,0.051094890510948905,0.2972972972972973
img_0105.png,3.394957699999395,0.042805100182149364,0.2623318385650224
img_0106.png,3.2662102999993294,0.04923076923076923,0.3159090909090909
img_0107.png,3.3913794000000053,0.03939205955334987,0.2318181818181818
img_0108.png,3.4231048999999985,0.04591995035681042,0.2780373831775701
img_0109.png,3.3704588999999032,0.04696132596685083,0.2964705882352941
img_0110.png,3.4278600999996343,0.049338146811071,0.3135011441647597
img_0111.png,3.4546416000002864,0.04393564356435643,0.28018223234624146
img_0112.png,3.600194100000408,0.04684684684684685,0.27740492170022374
img_0113.png,3.3329273999997895,0.04881746513038205,0.28440366972477066
img_0114.png,3.50244659999953,0.046412213740458015,0.28314606741573034
img_0115.png,3.4289545999999973,0.04657451923076923,0.28193832599118945
img_0116.png,3.359882199999447,0.0432348367029549,0.2631578947368421
