Image,Time,CER,WER
img_0000.png,2.823291000000154,0.04376899696048632,0.2579185520361991
img_0001.png,2.6124408000000585,0.05330882352941176,0.32167832167832167
img_0002.png,2.667716500000097,0.044902912621359224,0.2775229357798165
img_0003.png,2.662986499999988,0.04892966360856269,0.2951945080091533
img_0004.png,2.672561300000325,0.042095699576014535,0.2643171806167401
img_0005.png,2.6902430000000095,0.04804434862950416,0.31002331002331
img_0006.png,2.590234799999962,0.044780635400907716,0.273542600896861
img_0007.png,2.5645440999996936,0.05012224938875306,0.30344827586206896
img_0008.png,2.7505710999998882,0.04445116419715754,0.29977628635346754
img_0009.png,2.642144299999927,0.04445125689760883,0.25942350332594233
img_0010.png,2.640405400000418,0.04722730042656916,0.30751708428246016
img_0011.png,2.664310099999966,0.041602936677883146,0.27230046948356806
img_0012.png,2.711378500000137,0.045609680421967114,0.2823529411764706
img_0013.png,2.7158528999998452,0.041268863566368955,0.25995316159250587
img_0014.png,2.648384300000089,0.046680812367384056,0.2906178489702517
img_0015.png,2.6149047999997492,0.040208717004297116,0.26244343891402716
img_0016.png,2.7621581999997034,0.041945288753799395,0.28735632183908044
img_0017.png,2.6494675999997526,0.0441400304414003,0.26376146788990823
img_0018.png,2.665760400000181,0.05026049647563592,0.3150684931506849
img_0019.png,2.786047999999937,0.040278619018776496,0.2523364485981308
img_0020.png,2.7532334000002265,0.04330588594083562,0.2671081677704194
img_0021.png,2.5376220999996804,0.050015436863229394,0.3125
img_0022.png,2.5730366000002505,0.04492010853180585,0.27069351230425054
img_0023.png,2.573384299999816,0.047530864197530866,0.3028169014084507
img_0024.png,2.6303008999998383,0.04212454212454213,0.2691415313225058
img_0025.png,2.646067900000162,0.045769346582354715,0.27740492170022374
img_0026.png,2.7277820999997857,0.05211526670754139,0.3080459770114943
img_0027.png,2.823071599999821,0.040346682606096834,0.2471395881006865
img_0028.png,2.56852280000021,0.04878048780487805,0.2897196261682243
img_0029.png,2.696738500000265,0.03680981595092025,0.23963133640552994
img_0030.png,2.616339700000026,0.04270139309509388,0.26126126126126126
img_0031.png,2.7184843,0.04122780619921757,0.24774774774774774
img_0032.png,2.751879999999801,0.049758745476477684,0.2925170068027211
img_0033.png,2.643094900000051,0.0444104134762634,0.2780373831775701
img_0034.png,2.905458499999895,0.04502585944630362,0.2830188679245283
img_0035.png,2.725275700000111,0.04843131282363692,0.32027649769585254
img_0036.png,2.6118373000003885,0.047922353654837734,0.31654676258992803
img_0037.png,2.8076036000002205,0.04697380307136405,0.2876712328767123
img_0038.png,2.7366876999999477,0.05021432945499082,0.30201342281879195
img_0039.png,2.596285600000101,0.04878048780487805,0.3057471264367816
img_0060.png,2.7351289000002907,0.04314329738058552,0.26879271070615035
img_0061.png,2.5467837000001055,0.04216315307057745,0.2626728110599078
img_0062.png,2.837996199999907,0.042735042735042736,0.2689655172413793
img_0063.png,2.741336600000068,0.04392922513727883,0.26636568848758463
img_0064.png,2.7735969000000296,0.05183845690174804,0.327313769751693
img_0065.png,2.768469300000106,0.041628684290489215,0.25517241379310346
img_0066.png,2.7311718000000837,0.04244847739157182,0.26681614349775784
img_0067.png,2.6981175000000803,0.04621977349250077,0.2635135135135135
img_0068.png,2.6137351000002127,0.04772036474164134,0.30275229357798167
img_0069.png,8.176498099999662,0.045454545454545456,0.28703703703703703
img_0070.png,2.6668352000001505,0.04193849021435228,0.2676056338028169
img_0071.png,2.641491599999881,0.050878255602665054,0.3212669683257919
img_0072.png,2.6271279000002323,0.047475961538461536,0.30337078651685395
img_0073.png,2.6865717000000586,0.04421768707482993,0.27423167848699764
img_0074.png,2.7688772999999856,0.046414757512645045,0.27233115468409586
img_0075.png,2.7932753999998567,0.045495093666369314,0.26548672566371684
img_0076.png,2.7862002000001667,0.0488997555012225,0.2964705882352941
img_0077.png,2.794325399999707,0.05143906919779547,0.3018867924528302
img_0078.png,2.574682500000108,0.04596273291925466,0.2813953488372093
img_0079.png,2.757564299999558,0.047178262167811284,0.28634361233480177
img_0040.png,2.6573206000002756,0.0416289592760181,0.25669642857142855
img_0041.png,2.7856380999996873,0.0552639703612226,0.33642691415313225
img_0042.png,2.6447281000000658,0.046635182998819365,0.28314606741573034
img_0043.png,2.7032568999998148,0.04984520123839009,0.30184331797235026
img_0044.png,2.680277599999954,0.04004967401428128,0.26291079812206575
img_0045.png,2.6655353999999534,0.04751686082158185,0.2863849765258216
img_0046.png,2.629453300000023,0.04535896665665365,0.2905405405405405
img_0047.png,2.7326567999998588,0.049304295220810646,0.3094688221709007
img_0048.png,2.8755308999998306,0.050286058416139714,0.30112359550561796
img_0049.png,7.174136499999804,0.05172413793103448,0.29977628635346754
img_0050.png,3.646223799999916,0.04623392529087569,0.28735632183908044
img_0051.png,2.7812110999998367,0.04708040354631611,0.2810304449648712
img_0052.png,2.807578899999953,0.047734873821830344,0.2831050228310502
