Image,Time,CER,WER
img_0461.png,4.4292611,0.060006092,0.348314607
img_0462.png,4.3692796,0.046268657,0.287330317
img_0463.png,4.2248661,0.046475839,0.287356322
img_0464.png,4.3245824,0.039975772,0.246085011
img_0465.png,4.2999799,0.04498164,0.277904328
img_0466.png,4.4954728,0.04372093,0.271226415
img_0467.png,4.3688785,0.03867748,0.238663484
img_0468.png,4.4278762,0.049939467,0.298850575
img_0469.png,4.3825813,0.04933414,0.306636156
img_0470.png,4.3707778,0.050539291,0.299765808
img_0471.png,4.5308507,0.049055454,0.291284404
img_0472.png,4.2818711,0.055842185,0.337155963
img_0473.png,4.5997708,0.057768319,0.335632184
img_0474.png,4.6877227,0.050883608,0.304147465
img_0475.png,4.5287567,0.0422878,0.281464531
img_0476.png,4.3648092,0.039221648,0.243847875
img_0477.png,4.4005936,0.037735849,0.249422633
img_0478.png,4.312233,0.046822742,0.287356322
img_0479.png,4.1954874,0.052743902,0.317757009
img_0480.png,3.9225202,0.042396313,0.252293578
img_0481.png,4.1457797,0.04617737,0.285057471
img_0482.png,4.0461759,0.04442402,0.286374134
img_0483.png,4.2089789,0.044748291,0.291169451
img_0484.png,4.2034648,0.052520374,0.293064877
img_0485.png,4.0828186,0.043333333,0.270454545
img_0486.png,4.2565673,0.042870173,0.282110092
img_0487.png,4.519995,0.047223047,0.279735683
img_0488.png,4.637304,0.040385775,0.257847534
img_0489.png,4.3153228,0.044587946,0.284382284
img_0490.png,4.3554846,0.043982896,0.26744186
img_0491.png,4.2913843,0.04784833,0.292134831
img_0492.png,4.2291569,0.049408912,0.292035398
img_0493.png,4.2952022,0.051776039,0.325112108
img_0494.png,4.2220461,0.045273784,0.269406393
img_0495.png,4.27376,0.050168247,0.296470588
img_0496.png,4.1402483,0.045973465,0.299760192
img_0497.png,4.252151,0.049055454,0.308219178
img_0498.png,4.3230527,0.046110414,0.293269231
img_0499.png,4.4746591,0.040735069,0.247706422
img_0500.png,4.0562951,0.04902265,0.305045872
img_0501.png,4.1810603,0.046246246,0.275229358
img_0502.png,4.0225696,0.047705864,0.292906178
img_0503.png,4.1857636,0.042495479,0.268623025
img_0504.png,4.060536,0.042944785,0.26056338
img_0505.png,4.1540373,0.043975904,0.263513514
img_0506.png,4.088916,0.042839657,0.273563218
img_0507.png,4.3024472,0.044048735,0.276849642
img_0508.png,4.6021867,0.048244275,0.278538813
img_0509.png,4.4738781,0.044437727,0.293981481
img_0510.png,4.2380629,0.041162228,0.258278146
img_0511.png,4.2363781,0.049321825,0.305164319
img_0512.png,4.1544441,0.049226006,0.286713287
img_0513.png,4.2585539,0.046158518,0.271111111
img_0514.png,4.2509117,0.039185905,0.257777778
img_0515.png,4.3431584,0.046994202,0.284722222
img_0516.png,4.2642789,0.043451838,0.260869565
img_0517.png,4.2393859,0.045103491,0.29245283
img_0518.png,4.3744409,0.049535604,0.306791569
img_0519.png,4.2332819,0.054327808,0.328767123
img_0520.png,4.1927826,0.045496465,0.294117647
img_0521.png,4.2462152,0.046176912,0.269662921
img_0522.png,4.2538175,0.050609756,0.292792793
img_0523.png,4.3100976,0.058086212,0.351598174
img_0524.png,4.184279,0.043585781,0.262672811
img_0525.png,4.4201551,0.047371638,0.292626728
img_0526.png,4.3069051,0.042636831,0.268623025
img_0527.png,4.4536833,0.052245646,0.308924485
img_0528.png,4.3204719,0.048411964,0.281755196
img_0529.png,4.2522718,0.039453246,0.265402844
img_0530.png,4.2598363,0.045014067,0.276995305
img_0531.png,4.2509932,0.050184729,0.294520548
img_0532.png,4.2833952,0.04560456,0.282460137
img_0533.png,4.1203095,0.047470331,0.291764706
img_0534.png,4.3365896,0.0532972,0.323660714
img_0535.png,4.3755217,0.047589994,0.292682927
img_0536.png,4.1254253,0.043710692,0.274231678
img_0537.png,4.4186516,0.045717769,0.25950783
img_0538.png,4.3517291,0.048014774,0.279176201
img_0539.png,4.2760012,0.044485635,0.276497696
img_0540.png,4.1243513,0.048847087,0.309255079
img_0541.png,4.1636288,0.045729861,0.278280543
img_0542.png,4.4693902,0.046912833,0.2760181
img_0543.png,4.1744832,0.056643567,0.334851936
img_0544.png,4.1167354,0.043007426,0.272727273
img_0545.png,4.1916529,0.052067381,0.317351598
img_0546.png,4.4093955,0.043359612,0.271264368
img_0547.png,4.3936504,0.046792687,0.293577982
img_0548.png,4.3158061,0.045966514,0.300668151
img_0549.png,4.2545498,0.044086348,0.281755196
img_0550.png,4.2240889,0.052647689,0.328671329
img_0551.png,4.3065797,0.044830741,0.292626728
img_0552.png,4.2510235,0.043304668,0.276346604
img_0553.png,4.1651188,0.052076875,0.302816901
img_0554.png,4.2831073,0.044296117,0.269230769
img_0555.png,4.369256,0.046139928,0.277777778
img_0556.png,4.3928906,0.043279488,0.260674157
img_0557.png,4.3708385,0.046726099,0.288990826
img_0558.png,4.4049584,0.047244094,0.29478458
img_0559.png,4.5015105,0.046560529,0.28440367
