Image,Time,CER,WER
img_0000.png,5.758134900000002,0.04376899696048632,0.2579185520361991
img_0001.png,3.914663300000001,0.05330882352941176,0.32167832167832167
img_0002.png,4.072602599999996,0.044902912621359224,0.2775229357798165
img_0003.png,3.8871991999999977,0.04892966360856269,0.2951945080091533
img_0004.png,3.676388899999978,0.042095699576014535,0.2643171806167401
img_0005.png,3.636427700000013,0.04804434862950416,0.31002331002331
img_0006.png,9.295781299999987,0.044780635400907716,0.273542600896861
img_0007.png,3.512259599999993,0.05012224938875306,0.30344827586206896
img_0008.png,3.6145204000000035,0.04445116419715754,0.29977628635346754
img_0009.png,3.6880610000000047,0.04445125689760883,0.25942350332594233
img_0010.png,3.7045312000000195,0.04722730042656916,0.30751708428246016
img_0011.png,9.883535899999998,0.041602936677883146,0.27230046948356806
img_0012.png,3.4533231000000058,0.045609680421967114,0.2823529411764706
img_0013.png,3.4015850000000114,0.041268863566368955,0.25995316159250587
img_0014.png,3.329357799999997,0.046680812367384056,0.2906178489702517
img_0015.png,3.264780099999996,0.040208717004297116,0.26244343891402716
img_0016.png,3.6638394000000005,0.041945288753799395,0.28735632183908044
img_0017.png,3.388246500000008,0.0441400304414003,0.26376146788990823
img_0018.png,3.3655814999999905,0.05026049647563592,0.3150684931506849
img_0019.png,10.744575400000002,0.040278619018776496,0.2523364485981308
img_0040.png,5.740965299999999,0.0416289592760181,0.25669642857142855
img_0041.png,3.913251900000006,0.0552639703612226,0.33642691415313225
img_0042.png,4.336448300000015,0.046635182998819365,0.28314606741573034
img_0043.png,3.6935807000000125,0.04984520123839009,0.30184331797235026
img_0044.png,3.6970416000000057,0.04004967401428128,0.26291079812206575
img_0045.png,3.598027700000017,0.04751686082158185,0.2863849765258216
img_0046.png,7.842618600000009,0.04535896665665365,0.2905405405405405
img_0047.png,4.662790599999994,0.049304295220810646,0.3094688221709007
img_0048.png,3.73507189999998,0.050286058416139714,0.30112359550561796
img_0049.png,3.922101099999992,0.05172413793103448,0.29977628635346754
img_0050.png,3.7440003000000104,0.04623392529087569,0.28735632183908044
img_0051.png,9.950411300000013,0.04708040354631611,0.2810304449648712
img_0052.png,3.413962699999985,0.047734873821830344,0.2831050228310502
img_0053.png,3.4125078000000144,0.04757575757575758,0.27828054298642535
img_0054.png,3.361175099999997,0.043867778807537845,0.27634660421545665
img_0055.png,3.416597700000011,0.04763340367802231,0.3028953229398664
img_0056.png,3.5117067999999847,0.04649042844120328,0.27954545454545454
img_0057.png,3.385409100000004,0.048426150121065374,0.2943820224719101
img_0058.png,3.4343000000000075,0.0405446293494705,0.26497695852534564
img_0059.png,10.5978068,0.04904051172707889,0.2986111111111111
img_0020.png,5.753992299999993,0.04330588594083562,0.2671081677704194
img_0021.png,3.8813875999999965,0.050015436863229394,0.3125
img_0022.png,4.180394799999988,0.04492010853180585,0.27069351230425054
img_0023.png,3.78638269999999,0.047530864197530866,0.3028169014084507
img_0024.png,3.605335600000018,0.04212454212454213,0.2691415313225058
img_0025.png,3.8452999000000148,0.045769346582354715,0.27740492170022374
img_0026.png,7.574047899999982,0.05211526670754139,0.3080459770114943
img_0027.png,4.9727958,0.040346682606096834,0.2471395881006865
img_0028.png,3.7405290000000093,0.04878048780487805,0.2897196261682243
